empirical_id,country,sex,education,class,occupation,language,citizen,q263_empirical,q130_empirical,q121_empirical,q34_empirical,q63_empirical,q263_model,q130_model,thinking,q263_match,q130_match,valid,raw_response,backend,model,temperature,timestamp
1117,Argentina,woman,low education,working class,skilled worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,Quite good,Agree,Do not trust very much,I am born in this country,Place strict limits on the number of foreigners who can come here,"The respondent is a low-educated, working-class, skilled female worker in Argentina, making it likely she was born locally. She probably feels competition for jobs and thus would favor strict immigration limits to protect local employment.",True,False,True,"{
  ""thinking"": ""The respondent is a low-educated, working-class, skilled female worker in Argentina, making it likely she was born locally. She probably feels competition for jobs and thus would favor strict immigration limits to protect local employment."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:20b,1.0,2026-05-11T22:37:31.744859
1118,Argentina,man,secondary education,lower middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Disagree,Trust completely,I am born in this country,Place strict limits on the number of foreigners who can come here,"The respondent is a lower‑middle‑class sales worker from Argentina with secondary education; likely born there and concerned about job competition, so prefers strict immigration limits.",True,False,True,"{""thinking"":""The respondent is a lower‑middle‑class sales worker from Argentina with secondary education; likely born there and concerned about job competition, so prefers strict immigration limits."",""Q263"":""I am born in this country"",""Q130"":""Place strict limits on the number of foreigners who can come here""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:37:46.927058
1119,Argentina,woman,secondary education,upper middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Agree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"As a woman from Argentina with secondary education and upper‑middle class status working in sales, she is likely native to the country and moderately pragmatic about immigration—supporting workers when jobs exist but not endorsing unrestricted entry.",True,True,True,"{""thinking"":""As a woman from Argentina with secondary education and upper‑middle class status working in sales, she is likely native to the country and moderately pragmatic about immigration—supporting workers when jobs exist but not endorsing unrestricted entry."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:37:57.068915
1120,Argentina,woman,secondary education,lower middle class,skilled worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,Quite good,Neither agree nor disagree,Don't know,I am born in this country,Place strict limits on the number of foreigners who can come here,"Born in Argentina, secondary-educated lower middle‑class skilled worker likely perceives immigration as a threat to job security, thus prefers strict limits.",True,False,True,"{
  ""thinking"": ""Born in Argentina, secondary-educated lower middle‑class skilled worker likely perceives immigration as a threat to job security, thus prefers strict limits."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:20b,1.0,2026-05-11T22:38:05.391105
1121,Argentina,man,secondary education,lower middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Agree,Don't know,I am born in this country,Place strict limits on the number of foreigners who can come here,"A lower middle class sales worker in Argentina is likely a native-born, not an immigrant, and probably feels job competition from foreigners, so he would favor strict limits on immigration.",True,False,True,"{
  ""thinking"": ""A lower middle class sales worker in Argentina is likely a native-born, not an immigrant, and probably feels job competition from foreigners, so he would favor strict limits on immigration."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:20b,1.0,2026-05-11T22:38:13.815058
1122,Argentina,woman,secondary education,lower middle class,person who never had a job,Spanish; Castilian,Yes,I am born in this country,Place strict limits on the number of foreigners who can come here,"Neither good, nor bad",Agree,Do not trust very much,I am born in this country,Place strict limits on the number of foreigners who can come here,"Born in Argentina, lower‑middle class, no employment history suggests a person who might feel economic competition from foreigners; such a profile often favors restrictive immigration policies.",True,True,True,"{
  ""thinking"": ""Born in Argentina, lower‑middle class, no employment history suggests a person who might feel economic competition from foreigners; such a profile often favors restrictive immigration policies."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:20b,1.0,2026-05-11T22:38:22.329110
1123,Argentina,man,secondary education,lower middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Agree,Don't know,I am born in this country,Place strict limits on the number of foreigners who can come here,"The respondent is a lower‑middle‑class male with secondary education working in sales in Argentina. People in such socioeconomic positions often view immigration as a potential threat to job security, leading them to support tighter controls on foreign workers.",True,False,True,"{""thinking"":""The respondent is a lower‑middle‑class male with secondary education working in sales in Argentina. People in such socioeconomic positions often view immigration as a potential threat to job security, leading them to support tighter controls on foreign workers."",""Q263"":""I am born in this country"",""Q130"":""Place strict limits on the number of foreigners who can come here""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:38:31.848985
1124,Argentina,man,secondary education,lower middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Place strict limits on the number of foreigners who can come here,"Neither good, nor bad",Agree,Do not trust very much,I am born in this country,Let people come as long as there are jobs available,"This respondent is a lower‑middle‑class Argentine sales worker with secondary schooling, so he is likely native to Argentina and holds a pragmatic, not extreme, view on immigration—supporting work‑based entry but not open to unlimited flow.",True,False,True,"{""thinking"":""This respondent is a lower‑middle‑class Argentine sales worker with secondary schooling, so he is likely native to Argentina and holds a pragmatic, not extreme, view on immigration—supporting work‑based entry but not open to unlimited flow."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:38:39.100926
1125,Argentina,man,higher education,lower middle class,semi-skilled worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Agree,Don't know,I am born in this country,Let people come as long as there are jobs available,"Born in Argentina, the respondent would say he was born here. As a lower‑middle‑class semi‑skilled worker with higher education, he likely prefers controlled immigration that ensures job availability, rather than unrestricted or strict bans.",True,True,True,"{""thinking"":""Born in Argentina, the respondent would say he was born here. As a lower‑middle‑class semi‑skilled worker with higher education, he likely prefers controlled immigration that ensures job availability, rather than unrestricted or strict bans."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:38:46.915015
1126,Argentina,man,higher education,upper middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Agree,Don't know,I am born in this country,Let people come as long as there are jobs available,"Born in Argentina, upper middle class male with higher education in sales likely supports controlled immigration that aligns with job availability.",True,True,True,"{
  ""thinking"": ""Born in Argentina, upper middle class male with higher education in sales likely supports controlled immigration that aligns with job availability."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20b,1.0,2026-05-11T22:38:55.545165
1127,Argentina,man,secondary education,upper middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Agree,Don't know,I am born in this country,Let people come as long as there are jobs available,"The respondent is a male Argentine born in Argentina, holding secondary education and an upper middle class position as a sales worker. Argentine citizens in this demographic typically support immigration that sustains employment, rather than open or highly restrictive policies.",True,True,True,"{""thinking"":""The respondent is a male Argentine born in Argentina, holding secondary education and an upper middle class position as a sales worker. Argentine citizens in this demographic typically support immigration that sustains employment, rather than open or highly restrictive policies."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:39:03.268608
1128,Argentina,woman,higher education,lower middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Agree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"She is a native Argentinian, as most lower‑middle‑class sales workers are, and her higher education gives her a balanced view. As a worker in retail, she likely worries about job competition, so she would favor immigration only when jobs are available.",True,True,True,"{""thinking"":""She is a native Argentinian, as most lower‑middle‑class sales workers are, and her higher education gives her a balanced view. As a worker in retail, she likely worries about job competition, so she would favor immigration only when jobs are available."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:39:14.482349
1129,Argentina,man,low education,upper middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Let anyone come who wants to,Quite good,Agree,Do not trust very much,I am born in this country,Place strict limits on the number of foreigners who can come here,"Given that the respondent is male, born in Argentina, and holds a sales worker position in the upper middle class with low education, it is highly probable he identifies as native-born. His socioeconomic status and low education level suggest a concern about job competition, leading him to favor restrictive immigration policies rather than open or prohibitionist stances.",True,False,True,"{""thinking"":""Given that the respondent is male, born in Argentina, and holds a sales worker position in the upper middle class with low education, it is highly probable he identifies as native-born. His socioeconomic status and low education level suggest a concern about job competition, leading him to favor restrictive immigration policies rather than open or prohibitionist stances."",""Q263"":""I am born in this country"",""Q130"":""Place strict limits on the number of foreigners who can come here""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:39:28.478919
1130,Argentina,woman,secondary education,lower middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Let anyone come who wants to,Quite good,Agree,Do not trust very much,I am born in this country,Place strict limits on the number of foreigners who can come here,"A lower middle class Argentine sales worker is most likely native-born and would view foreign workers as competition for low-skilled jobs, so she would favor strict limits on immigration.",True,False,True,"{""thinking"":""A lower middle class Argentine sales worker is most likely native-born and would view foreign workers as competition for low-skilled jobs, so she would favor strict limits on immigration."",""Q263"":""I am born in this country"",""Q130"":""Place strict limits on the number of foreigners who can come here""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:39:40.370312
1131,Argentina,woman,secondary education,lower middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Prohibit people coming here from other countries,"Neither good, nor bad",Agree,Do not trust very much,I am born in this country,Place strict limits on the number of foreigners who can come here,"The respondent is a lower middle‑class Argentine sales worker with secondary education, likely born in Argentina. In Argentina, lower‑middle‑class workers often worry about job competition from foreigners, so they tend to favor restrictive immigration policies rather than open or prohibitionist options.",True,False,True,"{""thinking"":""The respondent is a lower middle‑class Argentine sales worker with secondary education, likely born in Argentina. In Argentina, lower‑middle‑class workers often worry about job competition from foreigners, so they tend to favor restrictive immigration policies rather than open or prohibitionist options."",""Q263"":""I am born in this country"",""Q130"":""Place strict limits on the number of foreigners who can come here""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:39:49.429110
1132,Argentina,woman,low education,lower class,unskilled worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Neither agree nor disagree,Trust completely,I am born in this country,Place strict limits on the number of foreigners who can come here,"As a lower‑class, unskilled worker with limited education, she would identify herself as born in Argentina and likely view foreign workers as competition for scarce jobs, preferring strict limits on immigration.",True,False,True,"{
  ""thinking"": ""As a lower‑class, unskilled worker with limited education, she would identify herself as born in Argentina and likely view foreign workers as competition for scarce jobs, preferring strict limits on immigration."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:20b,1.0,2026-05-11T22:40:02.127923
1133,Argentina,woman,secondary education,upper middle class,clerical worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,Quite good,Agree,Do not trust at all,I am born in this country,Let people come as long as there are jobs available,"As a woman born in Argentina with a secondary education and upper middle class status, she is likely to be supportive of controlled immigration—allowing foreigners only when there are job opportunities.",True,True,True,"{""thinking"":""As a woman born in Argentina with a secondary education and upper middle class status, she is likely to be supportive of controlled immigration—allowing foreigners only when there are job opportunities."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:40:09.572845
1134,Argentina,man,secondary education,upper middle class,clerical worker,Spanish; Castilian,Yes,I am born in this country,Let anyone come who wants to,Quite good,Agree,Do not trust at all,I am born in this country,Let people come as long as there are jobs available,"Born in Argentina, middle class clerical worker with secondary education likely sees immigration with caution, preferring economic considerations.",True,False,True,"{
  ""thinking"": ""Born in Argentina, middle class clerical worker with secondary education likely sees immigration with caution, preferring economic considerations."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20b,1.0,2026-05-11T22:40:15.385178
1135,Argentina,man,secondary education,lower middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,Quite bad,Neither agree nor disagree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"A lower‑middle‑class Argentine sales worker with secondary education is likely born in Argentina and would express concern that new workers only enter when jobs exist, to protect local employment.",True,True,True,"{""thinking"":""A lower‑middle‑class Argentine sales worker with secondary education is likely born in Argentina and would express concern that new workers only enter when jobs exist, to protect local employment."", ""Q263"":""I am born in this country"", ""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:40:23.226693
1136,Argentina,man,higher education,lower middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Agree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"The respondent is a lower‑middle‑class Argentine male with higher education, likely native. He probably supports controlled immigration tied to job availability rather than open or strict bans.",True,True,True,"{
  ""thinking"": ""The respondent is a lower‑middle‑class Argentine male with higher education, likely native. He probably supports controlled immigration tied to job availability rather than open or strict bans."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20b,1.0,2026-05-11T22:40:33.100795
1137,Argentina,woman,higher education,upper middle class,professional or technical worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Agree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,A well-educated upper middle class Argentine professional is likely native-born and would see immigration as a means to fill labor shortages. They would prefer a controlled approach that allows migrants only when there are available jobs.,True,True,True,"{""thinking"":""A well-educated upper middle class Argentine professional is likely native-born and would see immigration as a means to fill labor shortages. They would prefer a controlled approach that allows migrants only when there are available jobs."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:40:39.836251
1140,Argentina,man,secondary education,working class,skilled worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,Very good,Neither agree nor disagree,Don't know,I am born in this country,Let people come as long as there are jobs available,"This Argentine male has secondary education and is a skilled worker in the working class, which suggests he is likely native-born and views immigration moderately: supportive of labor flow when jobs exist.",True,True,True,"{""thinking"":""This Argentine male has secondary education and is a skilled worker in the working class, which suggests he is likely native-born and views immigration moderately: supportive of labor flow when jobs exist."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:40:47.924109
1141,Argentina,woman,higher education,lower middle class,clerical worker,Spanish; Castilian,Yes,I am born in this country,Place strict limits on the number of foreigners who can come here,"Neither good, nor bad",Agree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"The respondent is a well‑educated Argentine woman working in a clerical role and likely feels secure in her native country, so she identifies as a native. As a lower‑middle‑class worker, she probably worries about job competition but would support controlled immigration tied to job availability rather than strict limits or bans.",True,False,True,"{""thinking"":""The respondent is a well‑educated Argentine woman working in a clerical role and likely feels secure in her native country, so she identifies as a native. As a lower‑middle‑class worker, she probably worries about job competition but would support controlled immigration tied to job availability rather than strict limits or bans."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:40:57.281569
1142,Argentina,man,secondary education,lower middle class,semi-skilled worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Agree,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"A lower middle class, semi-skilled male worker from Argentina is likely native-born and would feel that immigration threatens job security, leading him to favor strict limits on foreign entrants.",True,False,True,"{
  ""thinking"": ""A lower middle class, semi-skilled male worker from Argentina is likely native-born and would feel that immigration threatens job security, leading him to favor strict limits on foreign entrants."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:20b,1.0,2026-05-11T22:41:06.646582
1143,Argentina,woman,low education,lower middle class,semi-skilled worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Agree,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"This respondent is a woman from Argentina with low education and a semi-skilled job in the lower middle class. She is likely born in Argentina, as immigrant status is less common for someone in this profile. Working‑class people often worry about job competition, so she would probably favor tighter controls on foreign labor.",True,False,True,"{""thinking"":""This respondent is a woman from Argentina with low education and a semi-skilled job in the lower middle class. She is likely born in Argentina, as immigrant status is less common for someone in this profile. Working‑class people often worry about job competition, so she would probably favor tighter controls on foreign labor."",""Q263"":""I am born in this country"",""Q130"":""Place strict limits on the number of foreigners who can come here""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:41:20.482634
1144,Argentina,woman,secondary education,working class,unskilled worker,Spanish; Castilian,Yes,I am born in this country,Place strict limits on the number of foreigners who can come here,"Neither good, nor bad",Agree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"A working‑class unskilled female worker in Argentina is likely native to the country and would want foreign workers only when local job vacancies exist, reflecting a pragmatic stance on immigration.",True,False,True,"{""thinking"":""A working‑class unskilled female worker in Argentina is likely native to the country and would want foreign workers only when local job vacancies exist, reflecting a pragmatic stance on immigration."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:41:27.270954
1145,Argentina,man,secondary education,lower middle class,clerical worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,Quite good,Neither agree nor disagree,Trust completely,I am born in this country,Let people come as long as there are jobs available,"Given the respondent is an Argentine man with secondary education, lower middle class, and a clerical job, he is likely a native citizen and may view immigration in a moderate, job‑focused way, preferring that newcomers only enter if jobs are available.",True,True,True,"{""thinking"":""Given the respondent is an Argentine man with secondary education, lower middle class, and a clerical job, he is likely a native citizen and may view immigration in a moderate, job‑focused way, preferring that newcomers only enter if jobs are available."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:41:39.152037
1146,Argentina,man,secondary education,lower middle class,unskilled worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Don't know,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"Given the respondent is a lower‑middle‑class unskilled worker with only secondary education in Argentina, he is most likely a native and would be concerned about competition for jobs, so he would support strict limits on immigration.",True,False,True,"{""thinking"":""Given the respondent is a lower‑middle‑class unskilled worker with only secondary education in Argentina, he is most likely a native and would be concerned about competition for jobs, so he would support strict limits on immigration."",""Q263"":""I am born in this country"",""Q130"":""Place strict limits on the number of foreigners who can come here""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:41:45.739279
1147,Argentina,man,secondary education,upper middle class,clerical worker,Spanish; Castilian,Yes,I am born in this country,Let anyone come who wants to,Quite good,Neither agree nor disagree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"As a man living in Argentina with secondary education, he is almost certainly born in the country. His upper middle class status and clerical occupation suggest he values economic stability and job availability, leading him to favor immigration policies that allow newcomers only when there are open positions. This aligns with a moderate stance rather than extreme liberal or restrictive views.",True,False,True,"{""thinking"":""As a man living in Argentina with secondary education, he is almost certainly born in the country. His upper middle class status and clerical occupation suggest he values economic stability and job availability, leading him to favor immigration policies that allow newcomers only when there are open positions. This aligns with a moderate stance rather than extreme liberal or restrictive views."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:42:03.744365
1148,Argentina,woman,secondary education,lower middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Disagree,Trust completely,I am born in this country,Let people come as long as there are jobs available,This Argentine woman with secondary education and a sales job in the lower middle class likely identifies as native-born and would support immigration that is tied to job availability rather than unrestricted entry.,True,True,True,"{""thinking"":""This Argentine woman with secondary education and a sales job in the lower middle class likely identifies as native-born and would support immigration that is tied to job availability rather than unrestricted entry."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:42:12.896757
1149,Argentina,woman,secondary education,lower middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Let anyone come who wants to,"Neither good, nor bad",Don't know,Trust completely,I am born in this country,Place strict limits on the number of foreigners who can come here,"Given her Argentine background, lower middle class status, secondary education and sales work, she is likely born in Argentina and would be cautious about foreign workers competing for jobs. This profile tends toward a protective stance on immigration, preferring limits to safeguard local employment.",True,False,True,"{
  ""thinking"": ""Given her Argentine background, lower middle class status, secondary education and sales work, she is likely born in Argentina and would be cautious about foreign workers competing for jobs. This profile tends toward a protective stance on immigration, preferring limits to safeguard local employment."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:20b,1.0,2026-05-11T22:42:24.847838
1151,Argentina,man,postgraduate education,upper middle class,professional or technical worker,Spanish; Castilian,Yes,I am born in this country,Let anyone come who wants to,Quite good,Neither agree nor disagree,Trust completely,I am born in this country,Let people come as long as there are jobs available,"As a male professional with postgraduate education from Argentina, he is likely native-born and of upper-middle status, which generally aligns with moderate views on immigration—supporting it only when it benefits the labor market.",True,False,True,"{""thinking"":""As a male professional with postgraduate education from Argentina, he is likely native-born and of upper-middle status, which generally aligns with moderate views on immigration—supporting it only when it benefits the labor market."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:42:36.419146
1152,Argentina,man,higher education,upper middle class,clerical worker,Spanish; Castilian,Yes,I am born in this country,Let anyone come who wants to,Quite good,Neither agree nor disagree,Trust completely,I am born in this country,Let people come as long as there are jobs available,"This respondent is born in Argentina, so he will select the born-in-country option. As an upper‑middle‑class, highly educated clerical worker, he is likely to favor a pragmatic approach to immigration, allowing workers only when jobs are available rather than unrestricted entry or heavy restrictions.",True,False,True,"{""thinking"":""This respondent is born in Argentina, so he will select the born-in-country option. As an upper‑middle‑class, highly educated clerical worker, he is likely to favor a pragmatic approach to immigration, allowing workers only when jobs are available rather than unrestricted entry or heavy restrictions."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:42:49.508217
1153,Argentina,woman,postgraduate education,upper middle class,clerical worker,Spanish; Castilian,Yes,I am born in this country,Let people come as long as there are jobs available,Very good,Neither agree nor disagree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"Given the respondent is a woman from Argentina with postgraduate education and upper middle class status, it is likely she was born in Argentina, not an immigrant. With her education and middle‑class background, she may favor a pragmatic stance on immigration, supporting entry tied to job availability rather than unrestricted or heavily restricted policies.",True,True,True,"{""thinking"":""Given the respondent is a woman from Argentina with postgraduate education and upper middle class status, it is likely she was born in Argentina, not an immigrant. With her education and middle‑class background, she may favor a pragmatic stance on immigration, supporting entry tied to job availability rather than unrestricted or heavily restricted policies."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:43:00.836073
1154,Argentina,woman,postgraduate education,upper middle class,clerical worker,Spanish; Castilian,Yes,I am born in this country,Let anyone come who wants to,Quite good,Neither agree nor disagree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"The respondent is Argentine, born locally, with higher education and an upper middle class status, likely supportive of immigration that benefits the economy. Hence she would favor allowing workers to come if jobs exist.",True,False,True,"{
  ""thinking"": ""The respondent is Argentine, born locally, with higher education and an upper middle class status, likely supportive of immigration that benefits the economy. Hence she would favor allowing workers to come if jobs exist."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20b,1.0,2026-05-11T22:43:10.973464
1155,Argentina,man,secondary education,lower middle class,semi-skilled worker,Spanish; Castilian,Yes,I am born in this country,Let anyone come who wants to,Quite good,Disagree,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"The respondent is a lower middle class Argentine male with secondary education, so he is most likely born locally. As a semi-skilled worker, he probably worries about job competition from foreign labor and would support strict limits on immigrants.",True,False,True,"{""thinking"":""The respondent is a lower middle class Argentine male with secondary education, so he is most likely born locally. As a semi-skilled worker, he probably worries about job competition from foreign labor and would support strict limits on immigrants."",""Q263"":""I am born in this country"",""Q130"":""Place strict limits on the number of foreigners who can come here""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:43:24.362750
1156,Argentina,woman,secondary education,lower middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Let anyone come who wants to,Don't know,Neither agree nor disagree,Don't know,I am born in this country,Let people come as long as there are jobs available,"Given the respondent is a lower‑middle‑class sales worker in Argentina, she is likely born there and would prefer a practical stance on immigration: allowing newcomers only if they can fill jobs. Thus she would choose the moderate option.",True,False,True,"{""thinking"":""Given the respondent is a lower‑middle‑class sales worker in Argentina, she is likely born there and would prefer a practical stance on immigration: allowing newcomers only if they can fill jobs. Thus she would choose the moderate option."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:43:32.502818
1157,Argentina,woman,higher education,lower middle class,sales worker,Spanish; Castilian,Yes,I am born in this country,Let anyone come who wants to,"Neither good, nor bad",Neither agree nor disagree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"The respondent is an Argentine woman with higher education and a lower‑middle‑class sales job, so she is almost certainly native to Argentina. As a lower‑middle‑class worker, she likely cares about job availability and would support immigration only if it doesn't threaten employment.",True,False,True,"{""thinking"":""The respondent is an Argentine woman with higher education and a lower‑middle‑class sales job, so she is almost certainly native to Argentina. As a lower‑middle‑class worker, she likely cares about job availability and would support immigration only if it doesn't threaten employment."",""Q263"":""I am born in this country"",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20b,1.0,2026-05-11T22:43:39.167633
1158,Argentina,man,higher education,lower middle class,professional or technical worker,Spanish; Castilian,Yes,I am born in this country,Let anyone come who wants to,Very good,Disagree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"The respondent is a male professional from lower middle class in Argentina, a group that typically identifies as native and values job availability over unrestricted migration. His higher education and technical occupation suggest support for skilled immigration but with conditions. Thus he is likely born in Argentina and prefers that foreigners work only when jobs are available.",True,False,True,"{
  ""thinking"": ""The respondent is a male professional from lower middle class in Argentina, a group that typically identifies as native and values job availability over unrestricted migration. His higher education and technical occupation suggest support for skilled immigration but with conditions. Thus he is likely born in Argentina and prefers that foreigners work only when jobs are available."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20b,1.0,2026-05-11T22:43:52.883819
